latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-30.371,150.855,311,1.3,1.1,2019-11-27,12:25,T,81,6.0NRT,288.7,18,N
-30.356,150.993,315.9,1.3,1.1,2019-11-27,12:25,T,78,6.0NRT,288.4,21.8,N
-30.354,151.008,312.1,1.3,1.1,2019-11-27,12:25,T,49,6.0NRT,288.5,17.3,N
-30.366,150.995,327.4,1.3,1.1,2019-11-27,12:25,T,71,6.0NRT,290,37.4,N
-30.364,151.009,321,1.3,1.1,2019-11-27,12:25,T,63,6.0NRT,289.5,27.5,N
-30.391,151.019,322.9,1.3,1.1,2019-11-27,12:25,T,63,6.0NRT,289.2,30,N
-30.592,152.344,301.1,1.1,1.1,2019-11-27,12:25,T,9,6.0NRT,285.5,6.7,N
-30.603,152.334,301.1,1.1,1.1,2019-11-27,12:25,T,15,6.0NRT,284.9,6.9,N
-30.647,152.376,306.2,1.1,1.1,2019-11-27,12:25,T,67,6.0NRT,287.7,9.8,N
-28.82,150.859,331,1.3,1.1,2019-11-27,12:30,T,100,6.0NRT,291.6,44.2,N
-28.153,152.257,306.7,1.1,1,2019-11-27,12:30,T,62,6.0NRT,289.3,9,N
-27.342,148.259,309.1,1.8,1.3,2019-11-27,12:30,T,76,6.0NRT,292.2,21,N
-27.328,148.276,304.2,1.8,1.3,2019-11-27,12:30,T,38,6.0NRT,292.6,12.6,N
-27.33,148.258,317.7,1.8,1.3,2019-11-27,12:30,T,96,6.0NRT,293.3,36.4,N
-25.748,153.039,307.9,1,1,2019-11-27,12:30,T,29,6.0NRT,288.2,8.5,N
-25.725,153.009,310,1,1,2019-11-27,12:30,T,74,6.0NRT,288.2,9.1,N
-24.935,149.924,307.8,1.3,1.1,2019-11-27,12:30,T,73,6.0NRT,287.7,10.8,N
-22.635,150.288,305,1.2,1.1,2019-11-27,12:30,T,63,6.0NRT,292.3,6.4,N
-15.052,144.992,302.4,2.1,1.4,2019-11-27,12:30,T,38,6.0NRT,292.3,10.7,N
-12.864,143.456,305,2.5,1.5,2019-11-27,12:30,T,3,6.0NRT,293.7,18.2,N
-12.594,142.371,307.3,3,1.7,2019-11-27,12:30,T,53,6.0NRT,291.3,29.7,N
-12.595,142.365,306.9,3,1.7,2019-11-27,12:30,T,50,6.0NRT,291.4,30.1,N
-28.841,150.862,300.2,1.3,1.1,2019-11-27,12:30,T,12,6.0NRT,289.3,6,N
-28.831,150.86,311.5,1.3,1.1,2019-11-27,12:30,T,83,6.0NRT,290.7,15.5,N
-28.151,152.268,302.7,1.1,1,2019-11-27,12:30,T,11,6.0NRT,289.6,5.7,N
-21.014,164.689,307.1,1.8,1.3,2019-11-27,14:00,A,51,6.0NRT,292.9,19.1,N
-30.644,123.042,303.7,2.1,1.4,2019-11-27,14:05,T,57,6.0NRT,292.2,17.1,N
-29.937,118.603,306.2,4.2,1.9,2019-11-27,14:05,T,67,6.0NRT,294,46.7,N
-29.785,118.498,309.5,4.3,1.9,2019-11-27,14:05,T,77,6.0NRT,294.6,60.2,N
-29.784,118.491,308.8,4.3,1.9,2019-11-27,14:05,T,76,6.0NRT,294.6,54.6,N
-27.688,124.387,302.4,1.6,1.2,2019-11-27,14:05,T,49,6.0NRT,291.9,7.1,N
-30.838,124.007,304.7,1.8,1.3,2019-11-27,14:05,T,61,6.0NRT,290.3,16.4,N
-30.842,124.013,308.6,1.8,1.3,2019-11-27,14:05,T,75,6.0NRT,290.7,21.7,N
-19.662,121.774,474.7,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,315.4,2686.6,N
-19.664,121.756,412.3,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,302.7,820.2,N
-19.665,121.738,320.2,1.9,1.3,2019-11-27,14:10,T,64,6.0NRT,294.2,31.7,N
-19.667,121.721,318.5,1.9,1.3,2019-11-27,14:10,T,33,6.0NRT,293.7,27.4,N
-19.648,121.79,322.3,1.9,1.3,2019-11-27,14:10,T,91,6.0NRT,293.9,34.6,N
-19.65,121.773,346.2,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,293.9,118.2,N
-19.651,121.755,325.5,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,293.5,41.5,N
-19.653,121.737,316.8,1.9,1.3,2019-11-27,14:10,T,32,6.0NRT,291,22.5,N
-19.641,121.735,318,1.9,1.3,2019-11-27,14:10,T,77,6.0NRT,287.2,29.8,N
-19.653,121.803,319.1,1.9,1.3,2019-11-27,14:10,T,80,6.0NRT,295.3,29,N
-19.655,121.785,408.3,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,300.3,743.5,N
-19.657,121.768,449.4,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,310.4,1736.8,N
-19.659,121.75,336.4,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,295.3,82.4,N
-19.643,121.784,319.8,1.9,1.3,2019-11-27,14:10,T,60,6.0NRT,293.1,31.7,N
-19.645,121.766,324.1,1.9,1.3,2019-11-27,14:10,T,97,6.0NRT,293.2,42.4,N
-19.647,121.748,319,1.9,1.3,2019-11-27,14:10,T,82,6.0NRT,291.3,31.6,N
-19.649,121.731,319.8,1.9,1.3,2019-11-27,14:10,T,86,6.0NRT,287.1,34.7,N
-18.484,126.147,310.9,1,1,2019-11-27,14:10,T,81,6.0NRT,286.5,8.3,N
-18.473,126.155,305.3,1,1,2019-11-27,14:10,T,59,6.0NRT,283.5,4.6,N
-18.475,126.146,310.4,1,1,2019-11-27,14:10,T,80,6.0NRT,283.9,8.2,N
-18.425,126.112,315.8,1,1,2019-11-27,14:10,T,68,6.0NRT,284.6,11.3,N
-18.416,126.11,328.1,1,1,2019-11-27,14:10,T,100,6.0NRT,283.7,24.1,N
-18.396,126.117,342.5,1,1,2019-11-27,14:10,T,100,6.0NRT,290.4,45,N
-18.397,126.108,336.4,1,1,2019-11-27,14:10,T,100,6.0NRT,288.1,33.9,N
-18.387,126.116,332.1,1,1,2019-11-27,14:10,T,100,6.0NRT,287.3,28.2,N
-18.378,126.114,324.2,1,1,2019-11-27,14:10,T,90,6.0NRT,289.7,18.5,N
-18.379,126.105,327.2,1,1,2019-11-27,14:10,T,91,6.0NRT,289.5,21.8,N
-18.38,126.095,314.3,1,1,2019-11-27,14:10,T,39,6.0NRT,289.3,9.7,N
-18.37,126.117,345.2,1,1,2019-11-27,14:10,T,100,6.0NRT,288.1,53.3,N
-18.371,126.107,343.2,1,1,2019-11-27,14:10,T,100,6.0NRT,290.1,49.5,N
-16.251,137.098,301.1,4.1,1.9,2019-11-27,14:10,T,37,6.0NRT,287.1,23.3,N
-16.258,137.06,304.3,4.1,1.9,2019-11-27,14:10,T,59,6.0NRT,290.4,37.4,N
-17.151,122.895,307.5,1.4,1.2,2019-11-27,14:10,T,68,6.0NRT,283.3,12.3,N
-17.147,122.889,305.5,1.4,1.2,2019-11-27,14:10,T,51,6.0NRT,282.9,9.6,N
-16.635,125.972,319,1,1,2019-11-27,14:10,T,98,6.0NRT,292.7,14.9,N
-16.636,125.963,320,1,1,2019-11-27,14:10,T,100,6.0NRT,292.7,15.7,N
-16.626,125.971,313.3,1,1,2019-11-27,14:10,T,87,6.0NRT,293.3,10,N
-16.488,125.773,304.4,1,1,2019-11-27,14:10,T,60,6.0NRT,285,5.5,N
-16.348,124.123,311.4,1.2,1.1,2019-11-27,14:10,T,81,6.0NRT,288.5,10,N
-16.345,124.127,316.6,1.2,1.1,2019-11-27,14:10,T,93,6.0NRT,289,16.2,N
-16.347,124.116,304.2,1.2,1.1,2019-11-27,14:10,T,56,6.0NRT,289,4.4,N
-14.171,135.016,307.3,3.2,1.7,2019-11-27,14:10,T,43,6.0NRT,293.1,29.9,N
-14.174,135.011,307.8,3.2,1.7,2019-11-27,14:10,T,60,6.0NRT,292.9,32.8,N
-15.735,125.039,308.9,1.1,1,2019-11-27,14:10,T,76,6.0NRT,286.8,6.9,N
-15.736,125.029,309.1,1.1,1,2019-11-27,14:10,T,76,6.0NRT,286.2,7.2,N
-15.727,125.028,315.1,1.1,1,2019-11-27,14:10,T,91,6.0NRT,286.9,11.7,N
-15.586,125.181,316.8,1.1,1,2019-11-27,14:10,T,94,6.0NRT,290.7,12.4,N
-15.587,125.171,316.2,1.1,1,2019-11-27,14:10,T,93,6.0NRT,290.7,11.8,N
-15.577,125.18,335.7,1.1,1,2019-11-27,14:10,T,100,6.0NRT,290.5,35.4,N
-15.578,125.17,336.6,1.1,1,2019-11-27,14:10,T,100,6.0NRT,291.1,37.2,N
-15.579,125.16,311.6,1.1,1,2019-11-27,14:10,T,83,6.0NRT,289.8,7.5,N
-15.584,125.121,305.6,1.1,1,2019-11-27,14:10,T,65,6.0NRT,287.6,3.9,N
-15.549,125.19,319,1.1,1,2019-11-27,14:10,T,87,6.0NRT,289.8,13.2,N
-15.541,125.179,319.8,1.1,1,2019-11-27,14:10,T,99,6.0NRT,290.6,13.9,N
-15.581,124.749,313.1,1.1,1,2019-11-27,14:10,T,86,6.0NRT,291.9,10.7,N
-15.013,128.645,311.7,1.1,1.1,2019-11-27,14:10,T,83,6.0NRT,294.7,9.2,N
-15.572,124.747,311.7,1.1,1,2019-11-27,14:10,T,73,6.0NRT,291.7,8.9,N
-15.562,124.746,310,1.1,1,2019-11-27,14:10,T,73,6.0NRT,291.3,7.4,N
-15.564,124.736,305.3,1.1,1,2019-11-27,14:10,T,16,6.0NRT,290.2,3.9,N
-15.499,125.072,312.7,1.1,1,2019-11-27,14:10,T,86,6.0NRT,288.1,9.6,N
-15.203,125.367,314.3,1,1,2019-11-27,14:10,T,89,6.0NRT,290,10,N
-15.192,125.375,306.2,1,1,2019-11-27,14:10,T,40,6.0NRT,290.7,4,N
-15.193,125.365,321.2,1,1,2019-11-27,14:10,T,100,6.0NRT,291.2,16.5,N
-15.184,125.364,315,1,1,2019-11-27,14:10,T,90,6.0NRT,292.4,10,N
-15.186,125.354,349,1,1,2019-11-27,14:10,T,100,6.0NRT,292.5,59.8,N
-15.175,125.363,334.2,1,1,2019-11-27,14:10,T,100,6.0NRT,292.8,32.2,N
-15.176,125.353,315.6,1,1,2019-11-27,14:10,T,92,6.0NRT,291.2,10.8,N
-14.807,125.371,316.3,1,1,2019-11-27,14:10,T,93,6.0NRT,296.1,11.8,N
-14.337,126.492,312.3,1,1,2019-11-27,14:10,T,82,6.0NRT,295.6,7.8,N
-14.328,126.491,308.1,1,1,2019-11-27,14:10,T,68,6.0NRT,296.1,4.9,N
-14.158,126.903,307.1,1,1,2019-11-27,14:10,T,44,6.0NRT,295.6,4.5,N
-14.149,126.902,307.1,1,1,2019-11-27,14:10,T,38,6.0NRT,295.3,4.5,N
-13.967,123.321,308.3,1.2,1.1,2019-11-27,14:10,T,60,6.0NRT,291.3,7.3,N
-13.969,123.31,308.6,1.2,1.1,2019-11-27,14:10,T,61,6.0NRT,291.5,7.5,N
-13.784,123.318,310.1,1.2,1.1,2019-11-27,14:10,T,69,6.0NRT,293.1,8.4,N
-19.688,121.759,405.7,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,304.6,704.9,N
-15.553,124.744,309.2,1.1,1,2019-11-27,14:10,T,77,6.0NRT,290.6,7.3,N
-23.484,125.598,306.5,1.2,1.1,2019-11-27,14:10,T,19,6.0NRT,290.2,10.3,N
-23.481,125.604,309.3,1.2,1.1,2019-11-27,14:10,T,56,6.0NRT,289.6,15.7,N
-23.346,118.914,317.5,3.4,1.7,2019-11-27,14:10,T,71,6.0NRT,287.1,95.2,N
-19.724,121.764,316.2,1.9,1.3,2019-11-27,14:10,T,72,6.0NRT,295.9,24.1,N
-19.712,121.762,310.7,1.9,1.3,2019-11-27,14:10,T,14,6.0NRT,296.1,12.9,N
-19.694,121.814,319.3,1.9,1.3,2019-11-27,14:10,T,98,6.0NRT,296.1,29.1,N
-19.696,121.796,319.5,1.9,1.3,2019-11-27,14:10,T,99,6.0NRT,296.3,28,N
-19.698,121.779,323.3,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,297.7,34.7,N
-19.7,121.761,363.3,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,299.8,223.1,N
-19.702,121.743,347.1,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,297.1,125.6,N
-19.704,121.725,325.9,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,295.2,45.9,N
-19.706,121.707,315.7,1.9,1.3,2019-11-27,14:10,T,68,6.0NRT,295.2,22,N
-19.686,121.777,378.6,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,301.8,352.4,N
-19.69,121.741,397.9,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,301.8,590.9,N
-19.692,121.723,347.6,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,296.2,130.4,N
-19.694,121.705,326.6,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,295,50.1,N
-19.672,121.793,357.6,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,296.3,184.5,N
-19.674,121.776,421.3,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,306.6,993.4,N
-19.676,121.758,395.9,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,304.6,556.2,N
-19.678,121.74,411.5,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,302.3,811.1,N
-19.68,121.722,382.4,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,298,400,N
-19.66,121.792,384.6,1.9,1.3,2019-11-27,14:10,T,100,6.0NRT,297.4,413.2,N
-16.609,136.306,304.6,4.1,1.9,2019-11-27,15:35,A,42,6.0NRT,291.6,32,N
-12.587,142.367,311.4,1.7,1.3,2019-11-27,15:35,A,83,6.0NRT,292.4,20.5,N
-15.002,145.014,303.5,1.1,1,2019-11-27,15:35,A,10,6.0NRT,292.3,4.5,N
-15.017,144.991,305.4,1.1,1,2019-11-27,15:35,A,64,6.0NRT,292.8,6.5,N
-15.019,145.001,307.8,1.1,1,2019-11-27,15:35,A,73,6.0NRT,292.9,8.1,N
-15.055,144.985,304.6,1.1,1,2019-11-27,15:35,A,61,6.0NRT,292.4,6.2,N
-15.438,144.089,304,1.2,1.1,2019-11-27,15:35,A,45,6.0NRT,292.3,5.6,N
-15.577,144.318,302.9,1.2,1.1,2019-11-27,15:35,A,44,6.0NRT,292.3,4.7,N
-16.248,137.083,314.4,3.7,1.8,2019-11-27,15:35,A,85,6.0NRT,293.7,78.1,N
-16.254,137.117,308,3.6,1.8,2019-11-27,15:35,A,58,6.0NRT,293.7,46.7,N
-16.256,137.076,306.6,3.7,1.8,2019-11-27,15:35,A,28,6.0NRT,293.5,36.3,N
-16.263,137.11,308.4,3.6,1.8,2019-11-27,15:35,A,50,6.0NRT,293.7,44.1,N
-33.998,150.015,306.8,2.2,1.4,2019-11-27,15:40,A,69,6.0NRT,283.7,32.5,N
-33.997,150.011,306.7,2.2,1.4,2019-11-27,15:40,A,69,6.0NRT,283.6,34,N
-35.378,149.565,384.6,2.1,1.4,2019-11-27,15:40,A,100,6.0NRT,291.5,529,N
-35.38,149.591,315.9,2.1,1.4,2019-11-27,15:40,A,45,6.0NRT,281.2,47.3,N
-35.403,149.561,329.6,2.1,1.4,2019-11-27,15:40,A,100,6.0NRT,285.6,91.7,N
-35.406,149.587,309.2,2.1,1.4,2019-11-27,15:40,A,14,6.0NRT,282,31.9,N
-35.377,149.56,366.1,2.1,1.4,2019-11-27,15:40,A,100,6.0NRT,289.8,319.6,N
-35.379,149.586,329.7,2.1,1.4,2019-11-27,15:40,A,100,6.0NRT,284.1,91.6,N
-35.403,149.556,324.8,2.1,1.4,2019-11-27,15:40,A,100,6.0NRT,285.1,76.5,N
-35.405,149.582,317.1,2.1,1.4,2019-11-27,15:40,A,94,6.0NRT,283.8,53,N
-35.457,150.083,306.2,2.3,1.5,2019-11-27,15:40,A,32,6.0NRT,281.9,29.8,N
-30.369,150.866,300.8,2.3,1.5,2019-11-27,15:40,A,34,6.0NRT,287.1,20.6,N
-33.22,150.88,308.6,2.4,1.5,2019-11-27,15:40,A,75,6.0NRT,286.7,37,N
-33.222,150.907,302.4,2.5,1.5,2019-11-27,15:40,A,20,6.0NRT,286.6,22.7,N
-22.721,147.634,307.3,1.1,1.1,2019-11-27,15:40,A,71,6.0NRT,293.8,9.3,N
-24.932,149.921,302.6,1.6,1.3,2019-11-27,15:40,A,50,6.0NRT,282.9,12.1,N
-24.675,147.008,304.6,1.1,1.1,2019-11-27,15:40,A,61,6.0NRT,292.8,6.9,N
-27.33,148.271,312.8,1.4,1.2,2019-11-27,15:40,A,86,6.0NRT,290.6,21.2,N
-30.373,150.873,300,2.3,1.5,2019-11-27,15:40,A,13,6.0NRT,286.7,17.9,N
-32.511,115.869,320.8,3,1.6,2019-11-27,15:45,T,100,6.0NRT,282.9,99.7,N
-32.512,115.864,313.1,3,1.6,2019-11-27,15:45,T,81,6.0NRT,282.7,67.4,N
-32.498,115.859,307.6,3,1.6,2019-11-27,15:45,T,55,6.0NRT,286.4,48.7,N
-19.69,121.654,353.2,1,1,2019-11-27,17:15,A,100,6.0NRT,301.5,64,N
-19.728,121.658,322.3,1,1,2019-11-27,17:15,A,100,6.0NRT,296.9,16.6,N
-19.729,121.667,326.1,1,1,2019-11-27,17:15,A,100,6.0NRT,297.1,20.8,N
-19.731,121.677,317,1,1,2019-11-27,17:15,A,94,6.0NRT,297,11.5,N
-19.732,121.686,327.3,1,1,2019-11-27,17:15,A,100,6.0NRT,297.9,21.6,N
-19.733,121.696,428.4,1,1,2019-11-27,17:15,A,100,6.0NRT,313.8,470.2,N
-19.735,121.706,415,1,1,2019-11-27,17:15,A,100,6.0NRT,317.9,353.5,N
-19.736,121.715,360,1,1,2019-11-27,17:15,A,100,6.0NRT,304.2,82.7,N
-19.737,121.725,340.3,1,1,2019-11-27,17:15,A,100,6.0NRT,300,40.5,N
-19.739,121.734,314,1,1,2019-11-27,17:15,A,35,6.0NRT,297.6,8.7,N
-19.731,121.622,306.2,1,1,2019-11-27,17:15,A,36,6.0NRT,288.4,4.9,N
-19.742,121.698,348.2,1,1,2019-11-27,17:15,A,100,6.0NRT,301.3,55,N
-19.743,121.707,355.8,1,1,2019-11-27,17:15,A,100,6.0NRT,301,71.8,N
-19.745,121.717,331.9,1,1,2019-11-27,17:15,A,100,6.0NRT,298.4,27.7,N
-19.746,121.726,371.8,1,1,2019-11-27,17:15,A,100,6.0NRT,310.6,119.9,N
-19.747,121.736,368.1,1,1,2019-11-27,17:15,A,100,6.0NRT,308.5,107.7,N
-19.749,121.746,351.5,1,1,2019-11-27,17:15,A,100,6.0NRT,302.4,63.4,N
-19.755,121.725,403.1,1,1,2019-11-27,17:15,A,100,6.0NRT,304,272.1,N
-19.756,121.735,376.1,1,1,2019-11-27,17:15,A,100,6.0NRT,303,136.3,N
-19.759,121.754,317.3,1,1,2019-11-27,17:15,A,95,6.0NRT,296.4,12.9,N
-19.761,121.763,349.8,1,1,2019-11-27,17:15,A,100,6.0NRT,298.4,60.4,N
-21.792,119.505,326.4,1,1,2019-11-27,17:15,A,100,6.0NRT,287.8,26.3,N
-21.793,119.515,314.6,1,1,2019-11-27,17:15,A,78,6.0NRT,288.8,13.9,N
-21.801,119.504,306.9,1,1,2019-11-27,17:15,A,70,6.0NRT,287.7,8.6,N
-21.803,119.514,308.3,1,1,2019-11-27,17:15,A,74,6.0NRT,287.4,9.5,N
-22.258,119.545,306.2,1,1,2019-11-27,17:15,A,16,6.0NRT,292.7,6.2,N
-22.26,119.555,307.2,1,1,2019-11-27,17:15,A,23,6.0NRT,293.3,6.8,N
-22.269,119.554,307,1,1,2019-11-27,17:15,A,17,6.0NRT,292.3,6.6,N
-23.336,118.944,318.4,1,1,2019-11-27,17:15,A,97,6.0NRT,293.1,17.1,N
-13.785,123.318,311.3,1,1,2019-11-27,17:15,A,74,6.0NRT,296.2,6.7,N
-13.786,123.327,307.9,1,1,2019-11-27,17:15,A,58,6.0NRT,295.9,4.2,N
-13.96,123.317,320.9,1,1,2019-11-27,17:15,A,100,6.0NRT,298.2,14.7,N
-14.697,128.053,312.5,1.9,1.3,2019-11-27,17:15,A,77,6.0NRT,289.9,27.8,N
-14.701,128.045,304,1.9,1.3,2019-11-27,17:15,A,19,6.0NRT,286.6,15,N
-14.703,128.062,306,1.9,1.3,2019-11-27,17:15,A,36,6.0NRT,290.6,17,N
-15.182,125.356,321.8,1.3,1.1,2019-11-27,17:15,A,74,6.0NRT,291.1,21.7,N
-15.535,125.177,313.6,1.2,1.1,2019-11-27,17:15,A,56,6.0NRT,297.2,9.8,N
-15.536,125.183,335.9,1.2,1.1,2019-11-27,17:15,A,100,6.0NRT,298,43.7,N
-15.538,125.195,321.3,1.2,1.1,2019-11-27,17:15,A,91,6.0NRT,297.7,0,N
-15.546,125.181,326.8,1.2,1.1,2019-11-27,17:15,A,100,6.0NRT,298.6,27.6,N
-15.548,125.193,333,1.2,1.1,2019-11-27,17:15,A,100,6.0NRT,298.9,38.8,N
-15.576,125.177,309.8,1.2,1.1,2019-11-27,17:15,A,69,6.0NRT,297.8,7.1,N
-15.548,124.747,307.7,1.2,1.1,2019-11-27,17:15,A,19,6.0NRT,296.3,5.9,N
-15.558,124.746,309.7,1.2,1.1,2019-11-27,17:15,A,50,6.0NRT,296.2,7.5,N
-15.729,125.027,308.1,1.2,1.1,2019-11-27,17:15,A,73,6.0NRT,296.2,7.3,N
-15.731,125.038,308.5,1.2,1.1,2019-11-27,17:15,A,75,6.0NRT,297.5,7.6,N
-16.343,124.127,320.8,1.1,1.1,2019-11-27,17:15,A,100,6.0NRT,295.1,19,N
-16.344,124.137,305.2,1.1,1.1,2019-11-27,17:15,A,55,6.0NRT,294.3,4.4,N
-16.633,123.704,304.5,1.1,1,2019-11-27,17:15,A,56,6.0NRT,294.2,3.6,N
-16.664,123.72,308.1,1.1,1,2019-11-27,17:15,A,71,6.0NRT,294.7,6.1,N
-18.358,126.104,321.6,1.5,1.2,2019-11-27,17:15,A,100,6.0NRT,295.1,31.7,N
-18.359,126.119,309.2,1.6,1.2,2019-11-27,17:15,A,77,6.0NRT,294.6,12.2,N
-18.369,126.102,313.6,1.5,1.2,2019-11-27,17:15,A,59,6.0NRT,295.1,17,N
-18.371,126.117,315.7,1.6,1.2,2019-11-27,17:15,A,47,6.0NRT,296.3,19.5,N
-18.38,126.101,314.4,1.5,1.2,2019-11-27,17:15,A,29,6.0NRT,294.2,16.7,N
-18.382,126.116,375.7,1.6,1.2,2019-11-27,17:15,A,100,6.0NRT,299.1,251.2,N
-18.383,126.13,317.6,1.6,1.2,2019-11-27,17:15,A,17,6.0NRT,294.9,21.1,N
-18.393,126.114,340.3,1.6,1.2,2019-11-27,17:15,A,100,6.0NRT,295.2,75.4,N
-18.394,126.129,387,1.6,1.2,2019-11-27,17:15,A,100,6.0NRT,299.2,343.8,N
-18.406,126.127,350.3,1.6,1.2,2019-11-27,17:15,A,100,6.0NRT,296.1,112.9,N
-18.396,126.123,374,1.6,1.2,2019-11-27,17:15,A,100,6.0NRT,298.7,241.2,N
-18.397,126.138,338.2,1.6,1.2,2019-11-27,17:15,A,100,6.0NRT,296.2,70.6,N
-18.407,126.122,338.8,1.6,1.2,2019-11-27,17:15,A,100,6.0NRT,294.7,72,N
-18.408,126.136,322.4,1.6,1.2,2019-11-27,17:15,A,100,6.0NRT,294.9,31.3,N
-18.418,126.12,343.5,1.6,1.2,2019-11-27,17:15,A,100,6.0NRT,294.7,88.5,N
-18.42,126.135,311,1.6,1.2,2019-11-27,17:15,A,69,6.0NRT,294.2,13.1,N
-18.479,126.157,312.5,1.6,1.2,2019-11-27,17:15,A,85,6.0NRT,293.2,17.3,N
-19.634,121.649,318.3,1,1,2019-11-27,17:15,A,97,6.0NRT,297.7,12.8,N
-19.635,121.659,350.8,1,1,2019-11-27,17:15,A,100,6.0NRT,312.3,60.4,N
-19.637,121.668,330.5,1,1,2019-11-27,17:15,A,100,6.0NRT,309.6,25.1,N
-19.638,121.678,344.4,1,1,2019-11-27,17:15,A,100,6.0NRT,306.7,46.8,N
-19.639,121.687,346,1,1,2019-11-27,17:15,A,100,6.0NRT,302.1,49.3,N
-19.642,121.706,323.4,1,1,2019-11-27,17:15,A,100,6.0NRT,297,16.6,N
-19.644,121.652,342.1,1,1,2019-11-27,17:15,A,100,6.0NRT,298.8,43.4,N
-19.645,121.661,381,1,1,2019-11-27,17:15,A,100,6.0NRT,310.2,154.7,N
-19.647,121.671,394.9,1,1,2019-11-27,17:15,A,100,6.0NRT,312.7,221.9,N
-19.648,121.68,374.6,1,1,2019-11-27,17:15,A,100,6.0NRT,305.6,129.4,N
-19.649,121.69,339.1,1,1,2019-11-27,17:15,A,100,6.0NRT,300,37.9,N
-19.651,121.699,313.7,1,1,2019-11-27,17:15,A,27,6.0NRT,297.2,8.2,N
-19.661,121.707,317,1,1,2019-11-27,17:15,A,29,6.0NRT,295.8,10.2,N
-19.663,121.717,336.1,1,1,2019-11-27,17:15,A,100,6.0NRT,296.1,33.5,N
-19.684,121.801,312.3,1,1,2019-11-27,17:15,A,85,6.0NRT,296,9.3,N
-19.685,121.811,311.3,1,1,2019-11-27,17:15,A,82,6.0NRT,296.4,8.5,N
-19.668,121.628,320.9,1,1,2019-11-27,17:15,A,81,6.0NRT,298.6,13.9,N
-19.67,121.638,328.2,1,1,2019-11-27,17:15,A,100,6.0NRT,301.4,22,N
-19.671,121.647,326,1,1,2019-11-27,17:15,A,100,6.0NRT,300.2,19,N
-19.672,121.657,310.7,1,1,2019-11-27,17:15,A,19,6.0NRT,297.7,4.8,N
-19.678,121.695,320.5,1,1,2019-11-27,17:15,A,100,6.0NRT,300.7,13,N
-19.679,121.705,315.5,1,1,2019-11-27,17:15,A,46,6.0NRT,298,7.8,N
-19.682,121.724,328.4,1,1,2019-11-27,17:15,A,100,6.0NRT,294.9,22.6,N
-19.677,121.627,386.8,1,1,2019-11-27,17:15,A,100,6.0NRT,303.9,178.8,N
-19.679,121.636,430.6,1,1,2019-11-27,17:15,A,100,6.0NRT,316.8,489.4,N
-19.68,121.646,397.6,1,1,2019-11-27,17:15,A,100,6.0NRT,307.4,235.8,N
-19.681,121.655,333.8,1,1,2019-11-27,17:15,A,100,6.0NRT,299.5,29.2,N
-19.683,121.665,319.7,1,1,2019-11-27,17:15,A,99,6.0NRT,298,12.2,N
-19.687,121.694,356,1,1,2019-11-27,17:15,A,100,6.0NRT,301.3,71.4,N
-19.688,121.703,366.1,1,1,2019-11-27,17:15,A,100,6.0NRT,302.3,99.2,N
-19.69,121.713,318.1,1,1,2019-11-27,17:15,A,92,6.0NRT,296.5,11.4,N
-19.692,121.732,322.2,1,1,2019-11-27,17:15,A,100,6.0NRT,295,16.5,N
-19.695,121.751,309.7,1,1,2019-11-27,17:15,A,78,6.0NRT,295.6,7,N
-19.696,121.76,318.2,1,1,2019-11-27,17:15,A,96,6.0NRT,296.8,14,N
-19.686,121.625,339.4,1,1,2019-11-27,17:15,A,100,6.0NRT,298,36.1,N
-19.688,121.635,374,1,1,2019-11-27,17:15,A,100,6.0NRT,304.4,125.1,N
-19.689,121.644,364.6,1,1,2019-11-27,17:15,A,100,6.0NRT,304.1,94.1,N
-19.692,121.664,366.7,1,1,2019-11-27,17:15,A,100,6.0NRT,302.8,100.5,N
-19.693,121.673,328.4,1,1,2019-11-27,17:15,A,100,6.0NRT,298.7,21.3,N
-19.697,121.702,339.4,1,1,2019-11-27,17:15,A,100,6.0NRT,297.4,37.5,N
-19.699,121.711,318,1,1,2019-11-27,17:15,A,85,6.0NRT,296.7,11.5,N
-19.701,121.73,321.3,1,1,2019-11-27,17:15,A,100,6.0NRT,295.5,15.5,N
